OrderID,OrderDate,PropertyID,ProductID,Quantity,unique,unique(prod,,,,,,,,,,PropertyID
1022,2/6/2015,11,64,2,,,,,,,,,,,,
1023,2/6/2015,11,49,3,,,,,,,,,,,,
1024,2/6/2015,8,67,2,,,,,,,,,,,,
1025,2/6/2015,2,6,2,,,,,,,,,,,,
1026,2/6/2015,7,19,2,,,,,,,,,,,,
1027,2/6/2015,9,66,2,,,,,,,,,,,,
1028,2/6/2015,9,70,1,,,,,,,,,,,,
1029,2/6/2015,12,39,3,,,,,,,,,,,,
1030,2/6/2015,13,62,1,,,,,,,,,,,,
1031,3/6/2015,17,80,3,,,,,,,,,,,,
1032,3/6/2015,16,89,1,,,,,,,,,,,,
1033,3/6/2015,11,11,2,,,,,,,,,,,,
1034,3/6/2015,10,26,2,,,,,,,,,,,,
1035,3/6/2015,8,60,1,,,,,,,,,,,,
1036,3/6/2015,1,85,3,,,,,,,,,,,,
1037,3/6/2015,7,47,2,,,,,,,,,,,,
1038,3/6/2015,8,72,3,,,,,,,,,,,,
1039,4/6/2015,12,2,3,,,,,,,,,,,,
1040,4/6/2015,17,67,2,,,,,,,,,,,,
1041,4/6/2015,14,73,2,,,,,,,,,,,,
1042,4/6/2015,7,79,3,,,,,,,,,,,,
1043,4/6/2015,15,3,2,,,,,,,,,,,,
1044,4/6/2015,19,7,2,,,,,,,,,,,,
1045,4/6/2015,20,39,2,,,,,,,,,,,,
1046,4/6/2015,4,94,3,,,,,,,,,,,,
1047,4/6/2015,15,37,2,,,,,,,,,,,,
1048,5/6/2015,9,86,1,,,,,,,,,,,,
1049,5/6/2015,5,40,2,,,,,,,,,,,,
1050,5/6/2015,10,16,2,,,,,,,,,,,,
1051,5/6/2015,4,79,3,,,,,,,,,,,,
1052,5/6/2015,6,57,1,,,,,,,,,,,,
1053,5/6/2015,12,1,1,,,,,,,,,,,,
1054,5/6/2015,14,66,1,,,,,,,,,,,,
1055,5/6/2015,7,60,3,,,,,,,,,,,,
1056,5/6/2015,16,62,1,,,,,,,,,,,,
1057,6/6/2015,11,35,2,,,,,,,,,,,,
1058,6/6/2015,7,89,2,,,,,,,,,,,,
1059,7/6/2015,2,9,2,,,,,,,,,,,,
1060,7/6/2015,15,30,2,,,,,,,,,,,,
1061,7/6/2015,1,49,2,,,,,,,,,,,,
1062,7/6/2015,11,55,1,,,,,,,,,,,,
1063,7/6/2015,17,88,1,,,,,,,,,,,,
1064,8/6/2015,8,6,3,,,,,,,,,,,,
1065,8/6/2015,15,26,2,,,,,,,,,,,,
1066,8/6/2015,6,87,1,,,,,,,,,,,,
1067,9/6/2015,10,36,3,,,,,,,,,,,,
1068,9/6/2015,17,81,1,,,,,,,,,,,,
1069,9/6/2015,19,54,1,,,,,,,,,,,,
1070,9/6/2015,20,24,3,,,,,,,,,,,,
1071,9/6/2015,7,20,3,,,,,,,,,,,,
1072,9/6/2015,4,48,3,,,,,,,,,,,,
1073,9/6/2015,1,41,1,,,,,,,,,,,,
1074,9/6/2015,11,74,3,,,,,,,,,,,,
1075,10/6/2015,7,26,3,,,,,,,,,,,,
1076,10/6/2015,15,9,2,,,,,,,,,,,,
1077,10/6/2015,4,4,1,,,,,,,,,,,,
1078,10/6/2015,16,37,3,,,,,,,,,,,,
1079,10/6/2015,19,38,1,,,,,,,,,,,,
1080,11/6/2015,16,50,2,,,,,,,,,,,,
1081,11/6/2015,18,86,1,,,,,,,,,,,,
1082,11/6/2015,2,18,1,,,,,,,,,,,,
1083,11/6/2015,15,2,3,,,,,,,,,,,,
1084,11/6/2015,11,87,1,,,,,,,,,,,,
1085,11/6/2015,9,62,2,,,,,,,,,,,,
1086,11/6/2015,8,1,3,,,,,,,,,,,,
1087,12/6/2015,18,7,2,,,,,,,,,,,,
1088,12/6/2015,10,37,1,,,,,,,,,,,,
1089,12/6/2015,6,33,3,,,,,,,,,,,,
1090,12/6/2015,16,14,2,,,,,,,,,,,,
1091,13-06-2015,20,79,1,,,,,,,,,,,,
1092,13-06-2015,14,7,3,,,,,,,,,,,,
1093,13-06-2015,20,30,2,,,,,,,,,,,,
1094,13-06-2015,10,79,2,,,,,,,,,,,,
1095,13-06-2015,14,38,1,,,,,,,,,,,,
1096,13-06-2015,17,82,1,,,,,,,,,,,,
1097,13-06-2015,13,34,1,,,,,,,,,,,,
1098,14-06-2015,12,72,3,,,,,,,,,,,,
1099,14-06-2015,13,3,1,,,,,,,,,,,,
1100,14-06-2015,4,30,2,,,,,,,,,,,,
1101,14-06-2015,15,57,2,,,,,,,,,,,,
1102,14-06-2015,7,39,3,,,,,,,,,,,,
1103,14-06-2015,18,60,2,,,,,,,,,,,,
1104,14-06-2015,3,24,3,,,,,,,,,,,,
1105,14-06-2015,20,15,2,,,,,,,,,,,,
1106,14-06-2015,9,61,3,,,,,,,,,,,,
1107,15-06-2015,12,19,2,,,,,,,,,,,,
1108,15-06-2015,12,54,1,,,,,,,,,,,,
1109,15-06-2015,17,54,2,,,,,,,,,,,,
1110,16-06-2015,11,4,1,,,,,,,,,,,,
1111,16-06-2015,19,15,3,,,,,,,,,,,,
1112,16-06-2015,10,54,3,,,,,,,,,,,,
1113,16-06-2015,13,14,3,,,,,,,,,,,,
1114,16-06-2015,12,27,1,,,,,,,,,,,,
1115,16-06-2015,11,18,2,,,,,,,,,,,,
1116,16-06-2015,6,31,1,,,,,,,,,,,,
1117,17-06-2015,14,85,2,,,,,,,,,,,,
1118,17-06-2015,9,13,3,,,,,,,,,,,,
1119,17-06-2015,18,51,2,,,,,,,,,,,,
1120,17-06-2015,12,7,2,,,,,,,,,,,,
1121,17-06-2015,16,6,2,,,,,,,,,,,,
1122,17-06-2015,16,18,1,,,,,,,,,,,,
1123,18-06-2015,17,10,3,,,,,,,,,,,,
1124,18-06-2015,16,77,1,,,,,,,,,,,,
1125,18-06-2015,13,81,3,,,,,,,,,,,,
1126,18-06-2015,5,49,2,,,,,,,,,,,,
1127,18-06-2015,12,13,1,,,,,,,,,,,,
1128,18-06-2015,19,3,1,,,,,,,,,,,,
1129,18-06-2015,2,7,3,,,,,,,,,,,,
1130,18-06-2015,7,69,3,,,,,,,,,,,,
1131,18-06-2015,7,80,3,,,,,,,,,,,,
1132,18-06-2015,16,24,1,,,,,,,,,,,,
1133,18-06-2015,5,79,3,,,,,,,,,,,,
1134,18-06-2015,9,91,2,,,,,,,,,,,,
1135,19-06-2015,15,77,2,,,,,,,,,,,,
1136,19-06-2015,14,59,3,,,,,,,,,,,,
1137,19-06-2015,17,61,3,,,,,,,,,,,,
1138,19-06-2015,3,72,2,,,,,,,,,,,,
1139,19-06-2015,5,35,3,,,,,,,,,,,,
1140,19-06-2015,16,14,3,,,,,,,,,,,,
1141,19-06-2015,3,61,1,,,,,,,,,,,,
1142,20-06-2015,6,63,2,,,,,,,,,,,,
1143,20-06-2015,15,22,3,,,,,,,,,,,,
1144,20-06-2015,4,94,2,,,,,,,,,,,,
1145,20-06-2015,14,34,3,,,,,,,,,,,,
1146,20-06-2015,16,17,3,,,,,,,,,,,,
1147,20-06-2015,13,80,1,,,,,,,,,,,,
1148,20-06-2015,15,80,2,,,,,,,,,,,,
1149,20-06-2015,15,56,2,,,,,,,,,,,,
1150,20-06-2015,6,25,2,,,,,,,,,,,,
1151,21-06-2015,7,37,2,,,,,,,,,,,,
1152,21-06-2015,17,87,1,,,,,,,,,,,,
1153,21-06-2015,17,74,3,,,,,,,,,,,,
1154,21-06-2015,5,60,3,,,,,,,,,,,,
1155,21-06-2015,13,12,1,,,,,,,,,,,,
1156,21-06-2015,5,78,1,,,,,,,,,,,,
1157,21-06-2015,5,73,2,,,,,,,,,,,,
1158,21-06-2015,6,9,1,,,,,,,,,,,,
1159,22-06-2015,16,29,1,,,,,,,,,,,,
1160,22-06-2015,16,19,1,,,,,,,,,,,,
1161,22-06-2015,2,34,2,,,,,,,,,,,,
1162,22-06-2015,1,43,3,,,,,,,,,,,,
1163,22-06-2015,17,33,3,,,,,,,,,,,,
1164,23-06-2015,6,50,3,,,,,,,,,,,,
1165,23-06-2015,1,49,3,,,,,,,,,,,,
1166,23-06-2015,17,46,1,,,,,,,,,,,,
1167,23-06-2015,10,67,2,,,,,,,,,,,,
1168,24-06-2015,7,36,2,,,,,,,,,,,,
1169,24-06-2015,20,62,1,,,,,,,,,,,,
1170,24-06-2015,12,91,2,,,,,,,,,,,,
1171,24-06-2015,1,31,2,,,,,,,,,,,,
1172,24-06-2015,4,6,2,,,,,,,,,,,,
1173,24-06-2015,8,33,2,,,,,,,,,,,,
1174,24-06-2015,16,34,1,,,,,,,,,,,,
1175,24-06-2015,3,12,3,,,,,,,,,,,,
1176,24-06-2015,18,16,2,,,,,,,,,,,,
1177,25-06-2015,7,47,3,,,,,,,,,,,,
1178,25-06-2015,5,48,2,,,,,,,,,,,,
1179,25-06-2015,10,86,3,,,,,,,,,,,,
1180,25-06-2015,17,28,1,,,,,,,,,,,,
1181,25-06-2015,7,42,2,,,,,,,,,,,,
1182,25-06-2015,19,61,3,,,,,,,,,,,,
1183,25-06-2015,6,86,2,,,,,,,,,,,,
1184,26-06-2015,17,61,1,,,,,,,,,,,,
1185,26-06-2015,18,64,3,,,,,,,,,,,,
1186,26-06-2015,7,46,1,,,,,,,,,,,,
1187,26-06-2015,5,81,3,,,,,,,,,,,,
1188,26-06-2015,19,6,3,,,,,,,,,,,,
1189,26-06-2015,7,69,2,,,,,,,,,,,,
1190,26-06-2015,1,53,3,,,,,,,,,,,,
1191,27-06-2015,7,48,1,,,,,,,,,,,,
1192,27-06-2015,7,74,2,,,,,,,,,,,,
1193,27-06-2015,15,16,1,,,,,,,,,,,,
1194,27-06-2015,19,11,2,,,,,,,,,,,,
1195,27-06-2015,8,75,3,,,,,,,,,,,,
1196,27-06-2015,13,71,3,,,,,,,,,,,,
1197,28-06-2015,12,77,1,,,,,,,,,,,,
1198,28-06-2015,15,57,3,,,,,,,,,,,,
1199,28-06-2015,11,27,1,,,,,,,,,,,,
1200,28-06-2015,16,51,3,,,,,,,,,,,,
1201,28-06-2015,8,15,2,,,,,,,,,,,,
1202,28-06-2015,11,42,3,,,,,,,,,,,,
1203,28-06-2015,20,44,1,,,,,,,,,,,,
1204,28-06-2015,20,78,2,,,,,,,,,,,,
1205,29-06-2015,2,53,2,,,,,,,,,,,,
1206,29-06-2015,4,27,2,,,,,,,,,,,,
1207,29-06-2015,5,5,1,,,,,,,,,,,,
1208,29-06-2015,13,77,3,,,,,,,,,,,,
1209,29-06-2015,5,51,1,,,,,,,,,,,,
1210,29-06-2015,13,6,2,,,,,,,,,,,,
1211,30-06-2015,1,58,1,,,,,,,,,,,,
1212,30-06-2015,2,49,3,,,,,,,,,,,,
1213,30-06-2015,15,46,3,,,,,,,,,,,,
1214,30-06-2015,7,51,2,,,,,,,,,,,,
1215,30-06-2015,8,49,1,,,,,,,,,,,,
1216,30-06-2015,9,46,3,,,,,,,,,,,,
1217,30-06-2015,20,81,2,,,,,,,,,,,,
1218,30-06-2015,16,44,3,,,,,,,,,,,,
1219,30-06-2015,20,49,3,,,,,,,,,,,,
1220,30-06-2015,8,21,1,,,,,,,,,,,,
1221,1/7/2015,1,94,3,,,,,,,,,,,,
1222,1/7/2015,4,2,2,,,,,,,,,,,,
1223,1/7/2015,1,45,2,,,,,,,,,,,,
1224,1/7/2015,9,41,1,,,,,,,,,,,,
1225,2/7/2015,3,85,1,,,,,,,,,,,,
1226,2/7/2015,4,5,2,,,,,,,,,,,,
1227,2/7/2015,9,8,2,,,,,,,,,,,,
1228,2/7/2015,10,55,3,,,,,,,,,,,,
1229,3/7/2015,14,59,2,,,,,,,,,,,,
1230,3/7/2015,19,30,1,,,,,,,,,,,,
1231,3/7/2015,2,28,1,,,,,,,,,,,,
1232,3/7/2015,8,56,2,,,,,,,,,,,,
1233,4/7/2015,8,46,2,,,,,,,,,,,,
1234,4/7/2015,18,62,2,,,,,,,,,,,,
1235,4/7/2015,15,13,3,,,,,,,,,,,,
1236,4/7/2015,10,60,2,,,,,,,,,,,,
1237,4/7/2015,16,92,1,,,,,,,,,,,,
1238,4/7/2015,11,71,2,,,,,,,,,,,,
1239,4/7/2015,2,89,3,,,,,,,,,,,,
1240,4/7/2015,10,57,3,,,,,,,,,,,,
1241,4/7/2015,14,45,2,,,,,,,,,,,,
1242,5/7/2015,6,50,1,,,,,,,,,,,,
1243,5/7/2015,19,29,2,,,,,,,,,,,,
1244,5/7/2015,13,93,3,,,,,,,,,,,,
1245,5/7/2015,18,91,2,,,,,,,,,,,,
1246,5/7/2015,14,75,1,,,,,,,,,,,,
1247,5/7/2015,4,79,2,,,,,,,,,,,,
1248,5/7/2015,9,90,1,,,,,,,,,,,,
1249,6/7/2015,16,44,2,,,,,,,,,,,,
1250,6/7/2015,19,11,1,,,,,,,,,,,,
1251,6/7/2015,17,71,2,,,,,,,,,,,,
1252,6/7/2015,18,66,2,,,,,,,,,,,,
1253,7/7/2015,18,68,1,,,,,,,,,,,,
1254,7/7/2015,19,84,1,,,,,,,,,,,,
1255,7/7/2015,20,53,1,,,,,,,,,,,,
1256,7/7/2015,13,21,3,,,,,,,,,,,,
1257,7/7/2015,10,58,3,,,,,,,,,,,,
1258,8/7/2015,1,31,3,,,,,,,,,,,,
1259,8/7/2015,20,9,1,,,,,,,,,,,,
1260,8/7/2015,7,76,2,,,,,,,,,,,,
1261,8/7/2015,5,51,2,,,,,,,,,,,,
1262,8/7/2015,17,43,2,,,,,,,,,,,,
1263,8/7/2015,17,65,3,,,,,,,,,,,,
1264,8/7/2015,19,64,3,,,,,,,,,,,,
1265,8/7/2015,3,44,3,,,,,,,,,,,,
1266,8/7/2015,11,60,3,,,,,,,,,,,,
1267,9/7/2015,9,45,1,,,,,,,,,,,,
1268,9/7/2015,7,26,2,,,,,,,,,,,,
1269,9/7/2015,6,43,1,,,,,,,,,,,,
1270,9/7/2015,1,43,1,,,,,,,,,,,,
1271,9/7/2015,16,20,3,,,,,,,,,,,,
1272,9/7/2015,6,73,2,,,,,,,,,,,,
1273,9/7/2015,3,74,2,,,,,,,,,,,,
1274,9/7/2015,12,61,2,,,,,,,,,,,,
1275,10/7/2015,20,50,1,,,,,,,,,,,,
1276,10/7/2015,20,67,2,,,,,,,,,,,,
1277,10/7/2015,13,5,2,,,,,,,,,,,,
1278,10/7/2015,17,91,1,,,,,,,,,,,,
1279,10/7/2015,4,47,2,,,,,,,,,,,,
1280,10/7/2015,8,12,3,,,,,,,,,,,,
1281,10/7/2015,13,57,3,,,,,,,,,,,,
1282,10/7/2015,19,47,2,,,,,,,,,,,,
1283,10/7/2015,14,69,2,,,,,,,,,,,,
1284,10/7/2015,17,10,2,,,,,,,,,,,,
1285,10/7/2015,14,63,2,,,,,,,,,,,,
1286,10/7/2015,15,59,1,,,,,,,,,,,,
1287,11/7/2015,10,57,2,,,,,,,,,,,,
1288,11/7/2015,16,62,2,,,,,,,,,,,,
1289,11/7/2015,17,46,3,,,,,,,,,,,,
1290,11/7/2015,2,60,1,,,,,,,,,,,,
1291,11/7/2015,1,23,2,,,,,,,,,,,,
1292,11/7/2015,11,1,3,,,,,,,,,,,,
1293,11/7/2015,19,70,2,,,,,,,,,,,,
1294,11/7/2015,8,10,3,,,,,,,,,,,,
1295,11/7/2015,17,68,3,,,,,,,,,,,,
1296,11/7/2015,9,71,1,,,,,,,,,,,,
1297,12/7/2015,6,70,1,,,,,,,,,,,,
1298,12/7/2015,1,93,2,,,,,,,,,,,,
1299,12/7/2015,20,43,2,,,,,,,,,,,,
1300,12/7/2015,9,58,3,,,,,,,,,,,,
1301,12/7/2015,18,42,1,,,,,,,,,,,,
1302,12/7/2015,14,94,1,,,,,,,,,,,,
1303,13-07-2015,4,24,3,,,,,,,,,,,,
1304,13-07-2015,14,87,1,,,,,,,,,,,,
1305,13-07-2015,20,79,1,,,,,,,,,,,,
1306,13-07-2015,16,19,3,,,,,,,,,,,,
1307,13-07-2015,3,3,1,,,,,,,,,,,,
1308,13-07-2015,16,21,2,,,,,,,,,,,,
1309,13-07-2015,17,72,2,,,,,,,,,,,,
1310,13-07-2015,7,29,3,,,,,,,,,,,,
1311,13-07-2015,1,6,3,,,,,,,,,,,,
1312,14-07-2015,11,39,1,,,,,,,,,,,,
1313,14-07-2015,11,77,3,,,,,,,,,,,,
1314,14-07-2015,10,88,1,,,,,,,,,,,,
1315,14-07-2015,4,44,3,,,,,,,,,,,,
1316,14-07-2015,15,70,1,,,,,,,,,,,,
1317,14-07-2015,9,8,1,,,,,,,,,,,,
1318,14-07-2015,17,64,3,,,,,,,,,,,,
1319,15-07-2015,13,83,1,,,,,,,,,,,,
1320,15-07-2015,4,3,2,,,,,,,,,,,,
1321,15-07-2015,7,20,3,,,,,,,,,,,,
1322,15-07-2015,9,81,3,,,,,,,,,,,,
1323,15-07-2015,6,89,3,,,,,,,,,,,,
1324,16-07-2015,20,91,2,,,,,,,,,,,,
1325,16-07-2015,19,4,1,,,,,,,,,,,,
1326,16-07-2015,4,32,2,,,,,,,,,,,,
1327,16-07-2015,20,1,2,,,,,,,,,,,,
1328,17-07-2015,20,13,1,,,,,,,,,,,,
1329,17-07-2015,18,6,1,,,,,,,,,,,,
1330,17-07-2015,1,63,2,,,,,,,,,,,,
1331,17-07-2015,1,40,3,,,,,,,,,,,,
1332,17-07-2015,8,5,3,,,,,,,,,,,,
1333,17-07-2015,6,39,2,,,,,,,,,,,,
1334,18-07-2015,9,62,2,,,,,,,,,,,,
1335,18-07-2015,14,1,1,,,,,,,,,,,,
1336,18-07-2015,2,57,1,,,,,,,,,,,,
1337,18-07-2015,5,26,2,,,,,,,,,,,,
1338,18-07-2015,1,84,2,,,,,,,,,,,,
1339,18-07-2015,18,60,2,,,,,,,,,,,,
1340,18-07-2015,1,47,1,,,,,,,,,,,,
1341,19-07-2015,13,9,3,,,,,,,,,,,,
1342,19-07-2015,20,3,2,,,,,,,,,,,,
1343,19-07-2015,7,31,3,,,,,,,,,,,,
1344,19-07-2015,19,32,1,,,,,,,,,,,,
1345,19-07-2015,9,48,3,,,,,,,,,,,,
1346,19-07-2015,9,62,3,,,,,,,,,,,,
1347,19-07-2015,9,35,1,,,,,,,,,,,,
1348,19-07-2015,1,34,3,,,,,,,,,,,,
1349,19-07-2015,16,2,2,,,,,,,,,,,,
1350,20-07-2015,5,21,3,,,,,,,,,,,,
1351,20-07-2015,12,29,2,,,,,,,,,,,,
1352,20-07-2015,20,13,1,,,,,,,,,,,,
1353,20-07-2015,19,12,3,,,,,,,,,,,,
1354,21-07-2015,7,31,3,,,,,,,,,,,,
1355,21-07-2015,14,32,1,,,,,,,,,,,,
1356,21-07-2015,6,38,1,,,,,,,,,,,,
1357,21-07-2015,4,22,1,,,,,,,,,,,,
1358,21-07-2015,10,87,2,,,,,,,,,,,,
1359,21-07-2015,11,26,2,,,,,,,,,,,,
1360,21-07-2015,1,22,1,,,,,,,,,,,,
1361,21-07-2015,10,54,1,,,,,,,,,,,,
1362,21-07-2015,1,24,1,,,,,,,,,,,,
1363,22-07-2015,19,49,3,,,,,,,,,,,,
1364,22-07-2015,13,19,3,,,,,,,,,,,,
1365,22-07-2015,16,2,1,,,,,,,,,,,,
1366,22-07-2015,9,29,3,,,,,,,,,,,,
1367,22-07-2015,15,87,3,,,,,,,,,,,,
1368,22-07-2015,10,42,2,,,,,,,,,,,,
1369,22-07-2015,3,50,1,,,,,,,,,,,,
1370,22-07-2015,4,82,1,,,,,,,,,,,,
1371,23-07-2015,11,76,2,,,,,,,,,,,,
1372,23-07-2015,20,19,3,,,,,,,,,,,,
1373,23-07-2015,3,89,2,,,,,,,,,,,,
1374,23-07-2015,1,11,3,,,,,,,,,,,,
1375,23-07-2015,12,56,2,,,,,,,,,,,,
1376,23-07-2015,16,59,3,,,,,,,,,,,,
1377,23-07-2015,17,94,2,,,,,,,,,,,,
1378,23-07-2015,14,41,3,,,,,,,,,,,,
1379,23-07-2015,10,44,3,,,,,,,,,,,,
1380,23-07-2015,15,17,1,,,,,,,,,,,,
1381,24-07-2015,5,17,1,,,,,,,,,,,,
1382,24-07-2015,7,24,1,,,,,,,,,,,,
1383,24-07-2015,20,1,1,,,,,,,,,,,,
1384,24-07-2015,2,94,3,,,,,,,,,,,,
1385,24-07-2015,4,63,1,,,,,,,,,,,,
1386,24-07-2015,1,87,2,,,,,,,,,,,,
1387,25-07-2015,11,65,1,,,,,,,,,,,,
1388,25-07-2015,3,57,3,,,,,,,,,,,,
1389,25-07-2015,7,15,2,,,,,,,,,,,,
1390,25-07-2015,5,84,2,,,,,,,,,,,,
1391,25-07-2015,8,65,3,,,,,,,,,,,,
1392,25-07-2015,13,87,3,,,,,,,,,,,,
1393,25-07-2015,4,18,1,,,,,,,,,,,,
1394,25-07-2015,14,85,1,,,,,,,,,,,,
1395,26-07-2015,7,94,3,,,,,,,,,,,,
1396,26-07-2015,6,54,2,,,,,,,,,,,,
1397,26-07-2015,12,62,1,,,,,,,,,,,,
1398,26-07-2015,5,14,2,,,,,,,,,,,,
1399,26-07-2015,19,1,2,,,,,,,,,,,,
1400,26-07-2015,19,47,3,,,,,,,,,,,,
1401,26-07-2015,19,64,3,,,,,,,,,,,,
1402,27-07-2015,20,40,3,,,,,,,,,,,,
1403,27-07-2015,6,94,2,,,,,,,,,,,,
1404,27-07-2015,2,25,2,,,,,,,,,,,,
1405,27-07-2015,19,70,2,,,,,,,,,,,,
1406,27-07-2015,11,28,1,,,,,,,,,,,,
1407,27-07-2015,12,5,3,,,,,,,,,,,,
1408,27-07-2015,13,42,3,,,,,,,,,,,,
1409,27-07-2015,3,21,2,,,,,,,,,,,,
1410,27-07-2015,9,49,1,,,,,,,,,,,,
1411,28-07-2015,9,53,2,,,,,,,,,,,,
1412,28-07-2015,6,58,1,,,,,,,,,,,,
1413,28-07-2015,11,77,3,,,,,,,,,,,,
1414,29-07-2015,10,65,2,,,,,,,,,,,,
1415,29-07-2015,7,36,1,,,,,,,,,,,,
1416,29-07-2015,17,84,3,,,,,,,,,,,,
1417,29-07-2015,14,81,1,,,,,,,,,,,,
1418,29-07-2015,11,84,3,,,,,,,,,,,,
1419,29-07-2015,16,17,2,,,,,,,,,,,,
1420,29-07-2015,13,51,2,,,,,,,,,,,,
1421,30-07-2015,9,78,3,,,,,,,,,,,,
1422,30-07-2015,4,45,1,,,,,,,,,,,,
1423,30-07-2015,11,49,3,,,,,,,,,,,,
1424,30-07-2015,2,90,2,,,,,,,,,,,,
1425,30-07-2015,4,21,1,,,,,,,,,,,,
1426,30-07-2015,4,30,3,,,,,,,,,,,,
1427,30-07-2015,3,79,1,,,,,,,,,,,,
1428,31-07-2015,18,82,3,,,,,,,,,,,,
1429,31-07-2015,4,15,1,,,,,,,,,,,,
1430,31-07-2015,11,51,3,,,,,,,,,,,,
1431,31-07-2015,2,88,1,,,,,,,,,,,,
1432,31-07-2015,10,68,1,,,,,,,,,,,,
1433,1/8/2015,6,78,3,,,,,,,,,,,,
1434,1/8/2015,13,65,3,,,,,,,,,,,,
1435,1/8/2015,10,17,2,,,,,,,,,,,,
1436,1/8/2015,20,59,2,,,,,,,,,,,,
1437,1/8/2015,4,20,1,,,,,,,,,,,,
1438,1/8/2015,6,32,2,,,,,,,,,,,,
1439,2/8/2015,6,92,2,,,,,,,,,,,,
1440,2/8/2015,6,75,2,,,,,,,,,,,,
1441,3/8/2015,17,70,1,,,,,,,,,,,,
1442,3/8/2015,17,91,3,,,,,,,,,,,,
1443,3/8/2015,19,27,2,,,,,,,,,,,,
1444,3/8/2015,17,74,3,,,,,,,,,,,,
1445,3/8/2015,13,19,2,,,,,,,,,,,,
1446,4/8/2015,16,31,1,,,,,,,,,,,,
1447,4/8/2015,15,11,2,,,,,,,,,,,,
1448,4/8/2015,6,5,1,,,,,,,,,,,,
1449,4/8/2015,15,70,2,,,,,,,,,,,,
1450,5/8/2015,11,16,1,,,,,,,,,,,,
1451,5/8/2015,1,18,1,,,,,,,,,,,,
1452,5/8/2015,13,79,3,,,,,,,,,,,,
1453,5/8/2015,20,29,3,,,,,,,,,,,,
1454,5/8/2015,6,87,2,,,,,,,,,,,,
1455,5/8/2015,16,72,2,,,,,,,,,,,,
1456,5/8/2015,20,29,1,,,,,,,,,,,,
1457,5/8/2015,8,90,3,,,,,,,,,,,,
1458,5/8/2015,19,87,1,,,,,,,,,,,,
1459,6/8/2015,6,15,1,,,,,,,,,,,,
1460,6/8/2015,11,91,3,,,,,,,,,,,,
1461,6/8/2015,4,12,1,,,,,,,,,,,,
1462,6/8/2015,8,31,3,,,,,,,,,,,,
1463,6/8/2015,20,61,2,,,,,,,,,,,,
1464,6/8/2015,7,41,3,,,,,,,,,,,,
1465,6/8/2015,20,27,3,,,,,,,,,,,,
1466,6/8/2015,9,70,1,,,,,,,,,,,,
1467,7/8/2015,14,52,2,,,,,,,,,,,,
1468,7/8/2015,20,4,3,,,,,,,,,,,,
1469,7/8/2015,17,49,3,,,,,,,,,,,,
1470,7/8/2015,11,16,1,,,,,,,,,,,,
1471,8/8/2015,13,8,3,,,,,,,,,,,,
1472,8/8/2015,2,38,1,,,,,,,,,,,,
1473,8/8/2015,19,47,2,,,,,,,,,,,,
1474,8/8/2015,15,3,3,,,,,,,,,,,,
1475,8/8/2015,12,20,2,,,,,,,,,,,,
1476,8/8/2015,5,66,2,,,,,,,,,,,,
1477,8/8/2015,3,54,3,,,,,,,,,,,,
1478,9/8/2015,12,55,2,,,,,,,,,,,,
1479,9/8/2015,8,45,3,,,,,,,,,,,,
1480,9/8/2015,5,79,3,,,,,,,,,,,,
1481,9/8/2015,18,10,1,,,,,,,,,,,,
1482,10/8/2015,20,39,1,,,,,,,,,,,,
1483,10/8/2015,2,69,2,,,,,,,,,,,,
1484,10/8/2015,1,1,2,,,,,,,,,,,,
1485,10/8/2015,17,87,1,,,,,,,,,,,,
1486,10/8/2015,14,52,1,,,,,,,,,,,,
1487,10/8/2015,8,2,3,,,,,,,,,,,,
1488,10/8/2015,20,18,3,,,,,,,,,,,,
1489,10/8/2015,3,84,2,,,,,,,,,,,,
1490,10/8/2015,6,55,1,,,,,,,,,,,,
1491,11/8/2015,9,49,3,,,,,,,,,,,,
1492,11/8/2015,12,79,1,,,,,,,,,,,,
1493,11/8/2015,17,28,3,,,,,,,,,,,,
1494,11/8/2015,13,8,2,,,,,,,,,,,,
1495,11/8/2015,10,5,3,,,,,,,,,,,,
1496,11/8/2015,3,83,2,,,,,,,,,,,,
1497,11/8/2015,16,54,2,,,,,,,,,,,,
1498,11/8/2015,16,65,2,,,,,,,,,,,,
1499,11/8/2015,19,75,1,,,,,,,,,,,,
1500,11/8/2015,14,65,1,,,,,,,,,,,,
1501,12/8/2015,18,21,1,,,,,,,,,,,,
1502,12/8/2015,13,3,3,,,,,,,,,,,,
1503,12/8/2015,6,54,2,,,,,,,,,,,,
1504,12/8/2015,9,76,1,,,,,,,,,,,,
1505,12/8/2015,6,38,3,,,,,,,,,,,,
1506,12/8/2015,17,77,1,,,,,,,,,,,,
1507,12/8/2015,18,60,2,,,,,,,,,,,,
1508,12/8/2015,6,33,2,,,,,,,,,,,,
1509,12/8/2015,10,59,2,,,,,,,,,,,,
1510,12/8/2015,17,78,1,,,,,,,,,,,,
1511,12/8/2015,1,54,1,,,,,,,,,,,,
1512,13-08-2015,6,50,3,,,,,,,,,,,,
1513,13-08-2015,5,82,3,,,,,,,,,,,,
1514,13-08-2015,11,45,1,,,,,,,,,,,,
1515,13-08-2015,7,40,3,,,,,,,,,,,,
1516,13-08-2015,12,30,3,,,,,,,,,,,,
1517,13-08-2015,14,86,2,,,,,,,,,,,,
1518,13-08-2015,7,53,3,,,,,,,,,,,,
1519,13-08-2015,12,19,3,,,,,,,,,,,,
